,ID,POS,NEG,Lemme,Definicija
19702,ENG30-06725067-n,0.0,0.5,specifikacija,detaljni opis kriterijuma za osmišljavanje nekog dela
19703,ENG30-06725680-n,0.0,0.125,mrežna arhitektura,specifikacija principa dizajniranja koji uključuju formate podataka i procedure za kreiranje mrežne konfiguracije za obradu podataka
19704,ENG30-11205375-n,0.0,0.25,"Newton,Isaac Newton,Sir Isaac Newton,Njutn,Isak Njutn",engleski matematičar i fizičar; zapamćen po razvoju analize i po zakonu kgravitacije i tri zakona kretanja (1642-1727)
19705,ENG30-01446420-v,0.0,0.375,"grickati,glockati",grizti po malo
19706,ENG30-01174294-v,0.0,0.25,"grickati,glockati,mrljaviti",Uzimati male komade jela.
19707,ENG30-13625884-n,0.0,0.375,"odgrizak,nibl",mali bajt
19708,ENG30-03827107-n,0.0,0.25,"čvor,klijent,gost","u računarstvu, računar koji je povezan na računarsku mrežu"
19709,ENG30-07430211-n,0.0,0.25,"smetnja,interferencija,ometanje,šum",Električna ili akustična aktivnost koja može da omete komunikaciju.
19710,ENG30-04752414-n,0.0,0.375,"neekvivalencija,neekvivalentnost",ne može se zameniti jedno drugim
19711,ENG30-01204318-a,0.0,0.5,nehijerarhijski,koji nije hijerarhijski klasifikovan
19712,ENG30-01417790-a,0.0,0.25,nelinearan,koji se odnosi na jednačine čiji članovi nisu svi prvog stepena
19713,ENG30-08435246-n,0.0,0.375,nelinearni sistem,sistem čije performanse se ne mogu opisati jednačinama prvog stepena
19714,ENG30-02911488-a,0.0,0.125,neparametarski,koji ne uključuje procenu parametara statistike
19715,ENG30-08269939-n,0.0,0.5,nesingularna matrica,kvadratna matrica čija determinanta nije nula
19716,ENG30-11369035-n,0.0,0.0,"von Neumann,Neumann,John von Neumann,fon Nojman,Džon fon Nojman",matematičar iz SAD (poreklom iz Mađarske) koji je doprineo razvoju digitalnih računara i atomske bombe (1903-1957)
19717,ENG30-04541777-n,0.0,0.125,fon Nojmanova mašina,digitalni računar u koji je ugrađena ideja o smeštanju programa u iste memorijske lokacije u koje se smeštaju i podaci a koju je opisao fon Nojman sa saradnicima 1946.
19718,ENG30-13854488-n,0.0,0.5,norma,"standard, model ili obrazac koji se smatra tipičnim"
19719,ENG30-00468236-v,0.0,0.125,"normalizovati,normalizirati",učiniti normalnim ili izazvati da bude usklađen sa normom ili standardom
19720,ENG30-03833750-n,0.0,0.375,n-tip poluprovodnik,poluproodnik kod koga se protok struje uglavnom svodi na kretanje elektrona
19721,ENG30-06532763-n,0.0,0.0,"ništavilo,nulost,ništičavost",stanje nepostojanja.
19722,ENG30-08001344-n,0.0,0.0,"ništičav skup,prazan skup","skup koji je prazan, koji nema elemenata"
19723,ENG30-03835582-n,0.0,0.125,meljač brojeva,računar koji može da obavlja veliki broj matematičkih operacija u sekundi
19724,ENG30-02769933-a,0.0,0.0,numerički,koji se odnosi na brojeve ili označava brojeve
19725,ENG30-05856066-n,0.0,0.125,numerička analiza,veličina izražena brojem
19726,ENG30-15282188-n,0.0,0.5,Nikvistova brzina,"u telekomunikacijama, najniža brzina uzorkovanja koja će dozvoliti tačnu rekonstrukciju usorkovanog analognog signala"
19727,ENG30-15282032-n,0.0,0.125,"učestalost uzorkovanja,brzina uzorkovanja","u telekomunikacijama, frekvencija uzorkovanja u jedinici vremena"
19728,ENG30-15285279-n,0.0,0.375,frekvencija uzorkovanja,"u telekomunikacijama, frekvencija uzorkovanja neprekidnog promenljivog signala"
19729,ENG30-15285456-n,0.0,0.375,Nikvistova frekvencija,"u telekomunikacijama, dvostruka maksimalna frekvencija koja se javlja u transmitovanom signalu"
19730,ENG30-00275607-v,0.0,0.0,regulisati,Učiniti pravilnim ili pravilnijim.
19731,ENG30-06358159-n,0.0,0.0,objektni kod,izlaz kompilatora u mašinskom jeziku koji je spreman za izvršavanje na određenom računaru
19732,ENG30-06900507-n,0.0,0.0,"objektni jezik,ciljni jezik",računarski jezik u koji se prevodi nešto napisano drugim računarskim jezikom
19733,ENG30-06900684-n,0.0,0.0,"objektno orijentisan jezik,objektno orijentisan programski jezik","u računarstvu, programski jezik koji omogućava programeru da pridruži skup procedura sa svakim tipom podataka"
19734,ENG30-06576893-n,0.0,0.125,"objektni program,ciljni program",potpuno komiliran i sklopljen program spreman za izvršavanje na računaru
19735,ENG30-06810544-n,0.0,0.0,oktalna notacija,matematička notacija koja koristi 8 različitih karaktera (recimo cifre od 0 do 7)
19736,ENG30-02869437-a,0.0,0.0,oktalan,koji se odnosi na brojni sistem s osnovom 8
19737,ENG30-06810238-n,0.0,0.0,"oktalni brojni sistem,oktalni pozicioni brojni sistem",pozicioni brojni sistem koji koristi 8 cifara i osnovu 8
19738,ENG30-06810790-n,0.0,0.0,"decimalni brojni sistem,decimalni pozicioni brojni sistem,dekadni brojni sistem,dekadni pozicioni brojni sistem",pozicioni brojni sistem koji koristi 10 cifara i osnovu 10
19739,ENG30-06811419-n,0.0,0.0,"heksadecimalni brojni sistem,heksadecimalni pozicioni brojni sistem,heksadekadni brojni sistem,heksadekadni brojni pozicioni sistem",pozicioni brojni sistem koji koristi 16 cifara i osnovu 16
19740,ENG30-05825942-n,0.0,0.375,"provera pariteta,par-nepar provera",sistem koji proverava da li ima grešaka u funkcionisanje računara
19741,ENG30-01650752-a,0.0,0.375,"van linije,oflajn",koji nije povezan na mrežu
19742,ENG30-01487048-a,0.0,0.375,jedan-na-jedan,o relacijama i funkcijama koje su takve da je svaki element jednog skupa povezan sa jednim elementom drugog skupa i obrnuto
19743,ENG30-00234378-a,0.0,0.0,jednosmeran,koji se kreće ili dozvoljava kretanje samo u jednom smeru
19744,ENG30-04426618-n,0.0,0.0,javni put,put koji je slobodan za svakoga da se njime kreće
19745,ENG30-04504297-n,0.375,0.0,dvosmerna ulica,ulica po kojoj se vozila kreću u oba smera
19746,ENG30-03847334-n,0.125,0.0,jednosmerna ulica,ulica u kojoj je vozilima dozvoljeno da se kreću samo jednim smerom
19747,ENG30-04335209-n,0.125,0.0,"kolovoz,ulica",deo javnog puta po kome se kreću vozila - deo puta između trotoara
19748,ENG30-02851540-n,0.0,0.0,ćorsokak,ulica koja je na jednom kraju zatvorena i nema prolaz
19749,ENG30-04334599-n,0.0,0.5,ulica,javni put koji obično ima trotoare i koja prolazi kroz naseljeno mesto
19750,ENG30-02763472-n,0.125,0.125,"avenija,bulevar",široka ulica
19751,ENG30-01650401-a,0.0,0.375,"na liniji,onlajn",koji je povezan na računarsku mrežu ili je dostupan preko mreže
19752,ENG30-05857346-n,0.0,0.0,operand,veličina nad kojom se obavlja neka matematička operacija
19753,ENG30-06568134-n,0.0,0.375,"operativni sistem,OS","u računarstvu, softver koji kontroliše izvršavanje računarskih programa i pruža korisnicima mnoge usluge"
19754,ENG30-06358311-n,0.0,0.125,"operacijski kod,naredbeni kod",deo skupa opisa operacija koji specifikuje operacije koje će se izvršiti; skup operacija računara
19755,ENG30-00637546-n,0.0,0.25,operacijska istraživanja,istraživanje namenjeno određivanju najefikasnijeg načina da se nešto uradi
19756,ENG30-02861859-a,0.0,0.0,optički,koji se tiče ili uključuje svetlo ili optiku
19757,ENG30-03643253-n,0.0,0.5,laser,"akronim za ""light amplification by stimulated emission of radiation""; optički uređaj koji proizvodi intenzivni monohromatski zrak koherentnog svetla"
19758,ENG30-03851787-n,0.0,0.5,optički disk,disk prevučen plastikom na koji mogu da se prave sitna ubušenja jakim laserskim zarkom i da se čitaju slabim zrakom
19759,ENG30-03079230-n,0.0,0.375,"kompakt-disk,CD",digitalno kodirani zapis na optičkom disku
19760,ENG30-04533946-n,0.0,0.25,"videodisk,video-disk,DVD",digitalni disk velikog kapaciteta za zapisivanje npr. filmova
19761,ENG30-00228645-a,0.0,0.0,optimalan,koji je najpoželjniji pod datim uslovima ili ograničenjima
19762,ENG30-00260051-n,0.125,0.0,optimizacija,akti koji se nešto čini optimalnim
19763,ENG30-05044673-n,0.0,0.25,vremenski sled,raspored događaja u vremenu
19764,ENG30-00807078-n,0.0,0.375,"tajming,vreme",vreme kad se nešto desilo
19765,ENG30-01681028-a,0.0,0.25,uređen,poređan po nekom jasnom redu
19766,ENG30-01672607-a,0.0,0.125,običan,"koji nije izuzetan ni na koji način po kvalitetu, sposobnosti, veličini ili stepenu"
19767,ENG30-02898276-a,0.0,0.0,organizacioni,koji se tiče ili se odnosi na organizaciju
19768,ENG30-01720642-a,0.0,0.375,"ortogonalan,pravougaoni",koji ima skup uzajamno norlanih osa; seče se pod pravim uglom
19769,ENG30-03857828-n,0.0,0.0,osciloskop,elektronska oprema koja obezbeđuje vizuelne slike pomoću promenljivih električnih veličina
19770,ENG30-03860882-n,0.0,0.25,"output,autput,produkcija",šta je proizvedeno u datom vremenskom periodu
19771,ENG30-00999079-v,0.0,0.125,"prekopisati,pisati preko",pisati nove podatke preko postojećih podataka što će ih izbrisati
19772,ENG30-02147466-v,0.0,0.375,"prekriti,prekrivati",Sakriti od pogleda.
19773,ENG30-01336635-v,0.0,0.25,"prekriti,prekrivati,pokriti,pokrivati",staviti nešto preko nečeg drugog
19774,ENG30-02769748-n,0.0,0.5,"ranac,ruksak",torba koja se nosi na leđima
19775,ENG30-07956552-n,0.0,0.0,"diskovno paklo,paklo diskova","u računarstvu, prenosivi magnetni disk koji se koristi kao uređaj za skladištenje"
19776,ENG30-07281099-n,0.0,0.375,paket,"u računarstvu, poruka ili fragment poruke"
19777,ENG30-03873064-n,0.125,0.0,"punjenje,umetak","Tvorevina koja se sastoji od mekog ili savitljivog materijala koji se koristi da nešto popuni, da mu oblik, zaštiti ga ili doprinese komforu."
19778,ENG30-14975266-n,0.0,0.0,papirna traka,dugačak i uzak komad papira
19779,ENG30-01718158-a,0.0,0.5,paralelan,koji je svugde na istom rastojanju i ne preseca se
19780,ENG30-02379157-a,0.0,0.0,paralelan,koji se odnosi na istovremeno izvršavanje više operacija
19781,ENG30-13518140-n,0.0,0.125,"multiprocesiranje,paralelna obrada",obrada koji simultano obavljaju dve ili više jedinica obrade
19782,ENG30-02911346-a,0.0,0.0,parametarski,koji se odnosi na parametre
19783,ENG30-13790133-n,0.0,0.5,paritet,"u matematici, relacija između parova celih brojeva: ako su oba cela broja parna, ili su oba neprana, onda ta dva broja imaju isti paritet"
19784,ENG30-05859071-n,0.0,0.0,parametar,konstanta u jednačini krive koja može da varira da bi se dobila porodica sličnih krivih
19785,ENG30-06577369-n,0.0,0.375,"parser,raščlanjivač",računarski program koji raščlanjuje kod u funkcionalne komponente
19786,ENG30-00524693-a,0.0,0.0,parcijalan,"koji se odnosi ili pogađa samo deo, ne celinu"
19787,ENG30-13627114-n,0.0,0.0,particija,"u računarstvu, deo tvrdog diska koji je namenjen određenom operativnom sistemu, ili aplikaciji ili mu se može pristupiti kao jednoj jedinici"
19788,ENG30-06903115-n,0.0,0.0,"Pascal,Paskal,paskal",programski jezik namenjen učenju programiranja kroz mudularan pristup odozgo-nadole
19789,ENG30-11224419-n,0.0,0.625,"Pascal,Blaise Pascal,Paskal,Blez Paskal",French mathematician and philosopher and Jansenist; invented an adding machine; contributed (with Fermat) to the theory of probability (1623-1662)
19790,ENG30-06674188-n,0.0,0.0,lozinka,tajna reč ili fraza koju zna samo mala grupa
19791,ENG30-06885389-n,0.0,0.25,pozitivna identifikacija,Dokaz koji utvrđuje da je osoba ona za koju se predstavlja; dokaz koji utvrđuje da je osoba u grupi ljudi koji su već poznati sistemu; prepoznavanje dovodi do prihvatanja.
19792,ENG30-06573223-n,0.0,0.375,zakrpa,kratak skup komandi za korekciju baga u računarskom programu
19793,ENG30-04594489-n,0.0,0.375,"žica,električna žica",metalni provodnik koji provodi elektricitet na razdaljinu
19794,ENG30-06501141-n,0.0,0.375,patent,dokument koji garantuje pronalazaču isključivo pravo na pronalazak
19795,ENG30-02165304-v,0.0,0.5,"baciti pogled,virnuti,zvirnuti",Baciti pogled na nešto; kratko pogledati.
19796,ENG30-00331446-a,0.125,0.0,periferni,na ili blizu ivice nečega; koji čini spoljnju granicu
19797,ENG30-00870312-n,0.0,0.125,permutacija,čin promene redosleda datog broja elemenata
19798,ENG30-01754421-a,0.0,0.0,"permanentan,stalan","koji traje bez uočljivih promena u statusu, uslovima ili mestu"
19799,ENG30-03898129-n,0.25,0.0,prikačni gajtan,žica koja ima prekidač na oba kraja a koristi se za uspostavljanje veza na prikačnoj ploči
19800,ENG30-01574259-a,0.125,0.375,fizički,koji se odnosi na materijalne stvari i prirodne zakone (a ne na živa bića)
19801,ENG30-03412058-n,0.0,0.5,"galerija,umetnička galerija,galerija slika",prostorija ili više njih u kojima se izlažu umetnička dela
19802,ENG30-04373264-n,0.0,0.375,"prikačna ploča,utikačka ploča",telefonska centrala na kojoj se kola zatvaraju pomoću prekidača
19803,ENG30-06025854-n,0.0,0.0,Poasonova raspodela,teoretska raspodela koja je dobra aproksimacija binomne distribucije kada je verovatnoća mala a broj pokušaja veliki
19804,ENG30-00134780-n,0.0,0.375,udarac,"u boksu, udarac pesnicom"
19805,ENG30-01419473-v,0.0,0.25,"razmestiti,razmeštati",promeniti redosled ili pozicije nečega
19806,ENG30-01424220-v,0.0,0.375,"džarnuti,džarati","pokrenuti gurkanjem, mešanjem"
19807,ENG30-01149327-v,0.0,0.375,"razmestiti,razviti",Postaviti vojsku ili oružje u borbenu formaciju.
19808,ENG30-08538917-n,0.0,0.5,"glasačko mesto,biralište",Glasačko mesto gde glasači idu da daju svoj glas na izborima.
19809,ENG30-03049457-n,0.0,0.25,"kabinet,sobičak",mala privatna prostorija za rad ili molitvu
19810,ENG30-02873839-n,0.0,0.25,kabina,mali prostor ograđan zidovima za specijalne namene
19811,ENG30-03978421-n,0.0,0.375,kabina za glasanje,privremena kabina na glasačkim mestima u koju ljudi ulaze da bi neometano glasali
19812,ENG30-03100751-a,0.0,0.375,polinomski,koji ima veze s polinomima
19813,ENG30-09988063-n,0.0,0.5,"tata,tatko,ćale",neformalan naziv za oca
19814,ENG30-00414518-a,0.0,0.5,"popularan,pop","o muzici ili vizuelnoj umetnosti, poznat i opšteprihvaćen (posebno među mlađima)"
19815,ENG30-03888998-n,0.0,0.125,paralelna porta,sumeđa između računara i štampača (ili enkog drugog uređaja) koja omogućava da računar šalje više bitova informacija simultano
19816,ENG30-04174234-n,0.125,0.0,serijska porta,"interfejs koji se obično koristi za modeme, miševe i neke štampavye koji dozvoljava transmisiju bit po bit"
19817,ENG30-04401680-n,0.0,0.5,"telefonska govornica,govornica",kabina u kojoj je telefon za javnu upotrebu
19818,ENG30-05858936-n,0.0,0.0,"konstanta,konstantna veličina",veličina čija se vrednost ne menja
19819,ENG30-06396812-n,0.0,0.375,umetak,presavijeni deo smešten između stranica drugih publikacija
19820,ENG30-02167602-v,0.0,0.125,portovati,transferovati podatke s jednog računara na drugi preko kabla koji povezuje dve porte
19821,ENG30-01525776-a,0.0,0.375,prenosiv,koji se lako i pogodno može transportovati
19822,ENG30-06809421-n,0.0,0.0,"pozicioni brojni sistem,pozicioni sistem",brojni sistem kod koga vrednost svake cifre u zapisu zavisi od pozicije u zapisu broja
19823,ENG30-06814655-n,0.125,0.0,"sufiksna notacija,obrnuta poljska notacija,postfiksna notacija",notacija za zapis matematičkoh formula koja ne koristi zagrade i kod koje operatore sledi iza operanada
19824,ENG30-00141396-n,0.0,0.0,"autopsija,postmortem",ispitivanje i disekcija umrlog da bi se utvrdio uzrok smrti ili promene koje je izazvala bolest
19825,ENG30-06753299-n,0.0,0.125,postulat,"u logici, iskaz koji se prihvata kao tačan da bi poslužio kao osnova za logičko rezonovanje"
19826,ENG30-06753800-n,0.0,0.5,"premisa,pretpostavka",iskaz za koji se pretpostavlja da je tačan i iz koga se može izvoditi zaključak
19827,ENG30-06316813-n,0.0,0.5,predikat,"u logici,"
19828,ENG30-06165364-n,0.0,0.5,predikatski račun,"sistem simboličke logike koji predstavlja individue, predikate i kvantifikaotre nad individuama (kao i relacije između iskaza)"
19829,ENG30-01883325-a,0.0,0.25,prediktivan,"koji se odnosi na predviđanje, ima sposobnost previđanja"
19830,ENG30-01297961-v,0.125,0.0,prefiksirati,dodati nekoj reči prefiks
19831,ENG30-01763813-a,0.0,0.375,preventivan,koji teži da spreči ili onemogući
19832,ENG30-01277426-a,0.0,0.25,"primarni,glavni",koji je najvazyniji
19833,ENG30-02991048-n,0.0,0.0,elektrohemijska ćelija,uređaj koji isporučuje električnu struju kao rezultat hemijske reakcije
19834,ENG30-04540761-n,0.25,0.125,galvanska ćelija,elektrohemijska ćelija koja generiše elektromotornu snagu pomoću ireverzibilne konverzije hemijske u električnu energiju; ne može da se puni
19835,ENG30-00818175-a,0.0,0.125,primitivan,koji pripada ranijem stadijumu tehničkog razvoja; karakteriše ga jednostavnost
19836,ENG30-00730215-a,0.0,0.5,"nezavisan,glavni,upravni",klauza koja sintaktički i smisleno funkcioniše kao samostalna celina
19837,ENG30-00583239-a,0.5,0.0,"konstantan,stalan,postojan","osobina onoga koji ne odustaje od svoje ideje, osećanja ili namere"
19838,ENG30-06755568-n,0.0,0.375,preduslov,pretpostvka na kojoj leži validnost nečeg drugog
19839,ENG30-07265075-n,0.0,0.0,naštampina,izlaz računara u štampanom obliku
19840,ENG30-07264925-n,0.0,0.125,"izlazni signal,output,autput",signal koji izlazi iz elektronskog sistema
19841,ENG30-00660381-v,0.0,0.5,"prioritetizovati,prioritise",dodeliti nečemu prioritet
19842,ENG30-13948441-n,0.0,0.0,visok status,pozicija visokog statusa
19843,ENG30-13949802-n,0.0,0.0,"prvenstvo,prioritet",utvrđen status po važnosti ili urgentnosti
19844,ENG30-01863066-a,0.125,0.5,privilegovan,ograničen na ekskluzivnu grupu
19845,ENG30-03103198-a,0.0,0.0,proceduralan,koji se odnosi na procedure
19846,ENG30-01865197-a,0.0,0.0,productivan,koji proizvodi ili je sposoban da proizvodi (posebno u velikim količinama)
19847,ENG30-06886818-n,0.0,0.0,profiliranje,beleženje čovekovog ponašanja i analiziranje psiholoških karakteristika da bi se predvidele ili procenile njegove sposobnosti u određenoj sferi
19848,ENG30-00740217-a,0.125,0.125,"određen,dat",U određeno vreme.
19849,ENG30-03294604-n,0.0,0.125,"brisiv programabilni ROM,brisova programabilna memorija iz koje može samo da se čita,brisiva PROM,EPROM","u računarstvu, čip sa memorijom iz koje može samo da se čita koji može da se obriše ultravioletnim svetlom i da se programira novim podacima"
19850,ENG30-00928947-n,0.0,0.375,programiranje,stvaranje sekvencija instrukcija koje omogućavaju računaru da nešto uradi
19851,ENG30-00929285-n,0.0,0.375,logičko programiranje,stvaranje programa koji omogućavaju računaru da logički rezonuje
19852,ENG30-06902193-n,0.0,0.0,Prolog,računarski jezik stvoren u Evropi kao podrška obradi prirodnih jezika
19853,ENG30-06280604-n,0.0,0.125,"prompt,nukalica","u računarstvu, sibol koji se pojavljuje na na ekranu da ukaže da je računar spreman da primi komandu"
19854,ENG30-06165147-n,0.0,0.25,"propozicioni račun,propoziciona logika","grana simboličke logike koja se bavi iskazima, njihovim kombinacijama i veznicima koji ih povezujuz"
19855,ENG30-01884930-a,0.0,0.25,zaštićen,"koji se čuva i brani pod opasnosti, povrede ili gubitka"
19856,ENG30-05937112-n,0.0,0.25,"model,primer",reprezentativni oblik ili obrazac
19857,ENG30-05937524-n,0.0,0.375,prototip,standardan ili tipičan primer
19858,ENG30-04021503-n,0.0,0.375,impulsni generator,generator signala ili impusla višestruke voltaže; obično se može podesiti impulsna brzina
