,ID,Lemme,Definicija,POS,NEG
23448,ENG30-01997512-v,staviti u rikverc,učiniti da šta unazad krenuti ,0.015371222,0.008700317
23449,ENG30-01999218-v,"predvoditi,prethoditi,voditi",biti ispred ( drugi ) u vreme ili prostor ,0.00046506067,0.000680189
23450,ENG30-02006573-v,"doći,dolaziti,prispeti,stići,stignuti,ukrcati se,ukrcavati se",stignuti kamo i ukrcati se ,0.028870586,0.01133032
23451,ENG30-02009200-v,"ostajati,ostati,zadržati se,zadržavati se,zaostati",ostati iza ,0.20366435,0.16691527
23452,ENG30-02016062-v,"izaći,izlaziti,sići,silaziti","ostaviti vozilo , avion itd . ",0.014705166,0.010423321
23453,ENG30-02018049-v,"penjati se na,popeti se na,ući u,ukrcati se,ukrcavati se,ulaziti u","ući u ( voz , autobus , brod , letelica itd ) ",0.0004149663,0.00022464606
23454,ENG30-02018372-v,"uhvatiti,uloviti",stignuti gde na vreme ,0.0048174383,0.004135388
23455,ENG30-02021532-v,"stići,stizati",stignuti na vreme ,0.02684845,0.029733691
23456,ENG30-02023107-v,"sakupljati se,sastajati se,sastati se,skupiti se,sresti,sresti se,sretati ,sretati se,viđati se,videti se",sresti se ,0.1412316,0.14363246
23457,ENG30-02033295-v,"menjati smer,promeniti smer,skrenuti,skretati,vijugati",naglo zaokrenuti ; iznenada promeniti smer ,0.005668114,0.006479555
23458,ENG30-02035781-v,"ispraviti,ispravljati,poravnati,poravnavati",ispraviti ; ravan učiniti ,0.05152868,0.045999642
23459,ENG30-02052476-v,"predati,predavati,pružati,pružiti",uzrokovati da šta proći ,0.016686348,0.045649063
23460,ENG30-02055267-v,"jurcati,jurišati,jurnuti,leteti,poleteti",brzo se i nasilno kretati ,0.0043388056,0.0005724718
23461,ENG30-02056466-v,"izbaciti iz službe,izbacivati iz službe,odagnati,odagnavati,oterati,otpuštati,otpustiti,svrgavati,svrgnuti,terati",prisiljavati da otići ili izbacivati ,0.18997383,0.22325262
23462,ENG30-02058590-v,odugovlačiti,ne žuriti se ; nastupati polako ,0.028557502,0.10484867
23463,ENG30-02060792-v,"curiti,poteći,teći",biti difuzan ,0.1920583,0.21230838
23464,ENG30-02062670-a,isti,sličan ili uporediv prema vrsta ili kvalitet ili količina ili stepen ,0.0908398,0.14656056
23465,ENG30-02069888-v,"isteći,isticati,prosipati se,prosuti se,razliti se,razlivati se","teći , proticati , isticati ili se gubiti ",0.009924851,0.012072118
23466,ENG30-02071142-v,"kapati,kapljati",padati u kap ,0.051778436,0.04358233
23467,ENG30-02079933-v,"nositi,odvesti,odvoditi,predati,predavati,preneti,prenositi,provoditi,sprovesti,sprovoditi,voditi",prenositi ili poslužiti kao medij za prenos ,0.00051246805,0.0012450314
23468,ENG30-02081578-v,"ostaviti,ostavljati",odlaziti i koji ne povesti sa sebe ,0.0011903662,0.01934793
23469,ENG30-02089420-v,"obrnuti,obrtati,okrenuti,okretati,vrteti,zavrteti",prouzrokovati da se šta kretati oko svoj centar kako biti se drugi strana moći videti ,3.4461973e-05,4.9059163e-06
23470,ENG30-02089984-v,"obrnuti,obrtati,okrenuti,okretati,vrteti,zavrteti",prouzrokovati kretanje ili okretanje ,0.0287436,0.08830193
23471,ENG30-02090435-v,"obrnuti,obrtati,okrenuti,okretati,vrteti,zavrteti",uzrokovati da se šta kretati duž kakav osa ili u drugi pravac ,4.3190998e-05,5.942268e-05
23472,ENG30-02091165-v,koračati,ići određenim korak ,0.04905292,0.022185158
23473,ENG30-02092309-v,"pokrenuti,pokretati,poterati,terati",uzrokovati da se koji životinja brzo kretati ,0.0004076919,0.0008130122
23474,ENG30-02099774-a,"stariji,viši",star ; višeg rang ; sa dug trajanje mandat ili služba ,6.2093655e-05,0.0001857944
23475,ENG30-02100031-a,stariji,"koristiti se za star od dva osoba isti ime , posebno da biti se napraviti razlika između otac od sin ",2.6200137e-06,2.8449918e-07
23476,ENG30-02100236-a,stariji,star od dvojica dečak sa isti prezime ,0.00019554619,2.6709826e-05
23477,ENG30-02100566-a,"nadređeni,pretpostavljeni,stariji,viši",koji imati viši čin ,0.01385861,0.011138003
23478,ENG30-02100709-a,"mlađi,niži",mlad ; nizak rang ; sa kratak trajanje mandat ili služba ,3.3534478e-05,0.00014011988
23479,ENG30-02100968-a,"drugostepen,drugostepeni,inferioran,manji,mlađi,niži,podčinjen,podređen,podređeni,potčinjen,sekundaran,sekundarni,sporedan,subordiniran,zavisan",nizak rang ili status ,0.100045204,0.2247664
23480,ENG30-02101240-a,mlađi,mlad od dvojica dečak sa isti prezime ,0.00031930837,3.4940993e-05
23481,ENG30-02101382-a,mlađi,"koji se koristiti za mlaue od dva osoba isti ime , posebno da se istaknuti razlika između sin i otac ",9.505286e-06,1.7221762e-06
23482,ENG30-02101789-v,prevlačiti,koristiti računarski miš za pomeranje ikonica na ekran i biranje komanda iz meni ,2.3628982e-05,5.3584167e-06
23483,ENG30-02102398-v,"provozati,provozati se,vozikati,vozikati se,voziti,voziti se",sesti u vozilo i kontrolisati ga ,0.0011748178,0.0002607142
23484,ENG30-02102840-v,"lutati,potucati se,protumarati,skitati,tumarati,zalutati",ići indirektan ruta ili bez podešen tempo ,0.0041761566,0.009803146
23485,ENG30-02103162-v,"iščupati,izvući,povlačiti,povući,privlačiti,privući,vući","uzrokovati da šta krenuti u određenom pravac vršenje sila , fizički ili u apstraktan smisao ",2.5424706e-05,3.37012e-05
23486,ENG30-02106006-v,"osećati,osetiti","šta primetiti putem fizički opažanje , npr . putem koža ili mišić ",0.00011666478,0.000120424316
23487,ENG30-02108654-v,"dobijati,dobiti,ispaštati,isplaćivati,isplatiti,primati,primiti,zaraditi,zarađivati",primiti kao kazna ,0.05168736,0.07712295
23488,ENG30-02108791-v,"doći,dolaziti,padati na pamet,pasti na pamet",uzrokovati da se nešto iznenada iskusiti ,0.008614073,0.039392687
23489,ENG30-02109645-v,"dobijati,dobiti,pretrpeti,trpeti,zadobijati,zadobiti,zaraditi,zarađivati",patiti usled primanje šta ,0.02414582,0.08712464
23490,ENG30-02109818-v,"crkavati,crknuti,ginuti,izdahnuti,izdisati,poginuti,uginuti,umirati,umreti",patiti ili suočiti se sa bol smrt ,0.0019365638,0.20349342
23491,ENG30-02115778-v,senzibilizirati,učiniti da šta osećati ; učiniti osetljiv ,0.028779682,0.039495096
23492,ENG30-02116118-v,"izazivati,izazvati,ložiti,nadahnuti,nagnati,nagoniti,nagovarati,nagovoriti,naložiti,napaliti,navesti,navoditi,paliti,podstaći,podstaknuti,podsticati,pokrenuti,pokretati,potaknuti,provocirati,stimulirati,stimulisati,uzbuditi,uzbuđivati,zagrejati",čiji osećanje uzrujati ,0.24797368,0.1227767
23493,ENG30-02116980-v,"delovati na,izazivati,izazvati,izvršiti uticaj,uplivisati,uticati,uzbuditi,uzbuđivati,vršiti uticaj",provocirati ili uzbuditi ,0.21132106,0.30966514
23494,ENG30-02122164-v,"boleti,probijati,zaboleti",biti izvor bol ,0.047566324,0.16082828
23495,ENG30-02127358-v,"dirnuti,dodirivati,dodirivati se,dodirnuti,dodirnuti se,dotaći se,doticati se,pipati,pipnuti",opažati putem taktilan opažaj ,0.056539908,0.06514772
23496,ENG30-02127613-v,"dodirivati,dodirnuti,pipati,pipkati",pipkati ili dodirivati u potraga za nešto ,0.003146117,0.0031876047
23497,ENG30-02128084-a,"lutajući,mobilan,nomadski,pokretan,pokretljiv",( za grupa ljudi ) koji često putovati i menjati stan ,2.9607238e-05,9.157401e-06
23498,ENG30-02128873-v,"doživeti,doživljavati,posvedočiti,svedočiti,videti","šta videti ili koji , odnosno šta savremenik biti ",0.0029955236,0.002096053
23499,ENG30-02129709-v,"gledati,otkriti,pogledati,uočavati,uočiti,videti","videti i razumjeti , imati dobro oko ",0.06506717,0.0015284104
23500,ENG30-02135727-v,"duvati,svirati",svirati kakav duvački instrument ,0.017174456,0.005592964
23501,ENG30-02137710-v,"izlagati,izložiti,izneti na videlo,iznositi na videlo,otkriti,otkrivati",šta otkriti uklanjanje poklopac ,0.022104869,0.017748045
23502,ENG30-02137907-v,"sučeliti se,sučeljavati se,suočavati se,suočiti se",okrenuti tako da se izložiti lice ,0.00801254,0.01770624
23503,ENG30-02138911-a,"jedan,jedini,jedinstven,neponovljiv",biti jedini od svoj vrsta ,0.0097993575,0.00011945444
23504,ENG30-02139676-a,"jedan,jedini,jedinstven,neponovljiv",biti jedini za šta prikladan pojedinac u svoj vrsta ,0.00020552505,4.283431e-06
23505,ENG30-02150510-v,"gledati,motriti,osmatrati,pogledati,posmatrati,promatrati",pažljivo pogledati ,0.16833025,0.17357805
23506,ENG30-02150948-v,"gledati,motriti,opaziti,osmatrati,pogledati,posmatrati,pratiti,promatrati,spaziti,ugledati,videti",videti ili posmatrati ,0.1323026,0.17039867
23507,ENG30-02153709-v,"pretražiti,pretraživati,tragati,tražiti",tražiti ili tragati ,0.21842888,0.23459285
23508,ENG30-02156225-v,"gledati,pogledati,snimati,snimiti,videti",posmatrati kao oka ,0.024038043,0.03463417
23509,ENG30-02156546-v,"iščezavati,iščeznuti,nestajati,nestati",postati nevidljiv ili neprimetan ,0.07546457,0.07889414
23510,ENG30-02156871-n,četvoronožac,životinja ( naročito sisar ) sa četiri ud sposoban za hodanje ,0.0005809675,3.649734e-05
23511,ENG30-02177976-v,"grgoljiti,klokotati,romoriti,žuboriti",činiti zvuk sličan žubor voda ,0.0010215781,0.0003606163
23512,ENG30-02178340-v,"dunuti,duvati",oglasiti se putem vazduh proteran kroz cev ,0.00033353138,6.2778934e-05
23513,ENG30-02180529-v,"oglašavati,oglasiti",kakav zvuk najavljivati ,0.07203923,0.07153325
23514,ENG30-02189398-v,"čuti,načuti,oslušnuti,slušati,uhvatiti",opaziti slušati ,0.14241353,0.17216489
23515,ENG30-02197781-v,"naći,opaziti,otkriti,otkrivati,pronaći",smatrati da jesam u određenom stanje ili na određenom mesto ,8.833405e-05,0.0011185361
23516,ENG30-02198602-v,"motriti,nadzirati,posmatrati,pratiti,promatrati",držati pod nadzor ,0.067991704,0.07534738
23517,ENG30-02204470-a,zvučan,u veza govorni zvuk ,0.0020548727,0.0021904495
23518,ENG30-02204567-a,"bezglasan,bezvučan",u veza govorni zvuk ,0.0020548727,0.0021904497
23519,ENG30-02216672-a,"normativan,preskriptivan",koji se zasnivati na ili koji propisivati kakav norma ili standard ,0.0016845912,0.026789237
23520,ENG30-02218759-v,"kompjuterizirati,kompjuterizovati",skladištiti na računar ,0.020291429,0.018256431
23521,ENG30-02227487-v,"manuti se,napuštati,napustiti,odreći se,odricati se,odustajati,odustati,ostaviti,ostavljati,predati,predavati,prepuštati,prepustiti,puštati,pustiti,ustupati,ustupiti",okrenuti se od ; odustati ,0.037398834,0.014625933
23522,ENG30-02227741-v,"manuti se,napuštati,napustiti,odreći se,odricati se,odustajati,odustati,ostaviti,ostavljati,predati,predavati,prepuštati,prepustiti,puštati,pustiti,ustupati,ustupiti",odustati s namera da se nikada više ne potraživati ,0.007153961,0.0656075
23523,ENG30-02230022-v,"dati,dati na znanje,davati,davati na znanje,izneti na videlo,iznositi na videlo,obznaniti,obznanjivati,odati,odavati,otkriti,otkrivati,predati,predavati,preneti,preneti informaciju,prenositi,prenositi informaciju,pružati,pružiti,saopštavati,saopštiti",reći ili poveriti ( informacija ) znanje ,0.017534267,0.048961364
23524,ENG30-02233352-v,"koristiti FTP,koristiti protokol za prenos datoteka",koristiti FT protokol za prenos podatak sa jedan računar na drugi ,6.621388e-06,1.3589876e-06
23525,ENG30-02233898-v,otpremiti,preneti datoteka ili program na centralni računar sa manjeg računar ili računar na udaljen lokacija ,3.1081715e-06,2.472102e-06
23526,ENG30-02235842-v,"dati,davati,obelodaniti,obelodanjivati,obznaniti,obznanjivati,odati,odavati,otkriti,otkrivati,predati,predavati,preneti,prenositi,pružati,pružiti",prenositi ili otkrivati informacija ,0.031886633,0.038157415
23527,ENG30-02242223-a,šljunkovit,koji obilovati mali kamenje ,0.009437628,0.010457354
23528,ENG30-02255268-v,"dati,davati,deliti,dodeliti,dodeljivati,podeliti,prepustiti,raspodeliti,razdati",dozvoliti koji da šta imati ,0.07558517,0.0100858975
23529,ENG30-02259547-v,"cenjkati se,tvrditi Pazar","cenjkati se ( oko cijena , uslov ugovor , itd ) ",0.0016466667,0.0018270089
23530,ENG30-02259829-v,cenjkati se,pregovarati o uslov razmena ,0.06382494,0.017174892
23531,ENG30-02263346-v,"dati,davati,poveravati,poveriti,predati,predavati",šta koji poveriti ,0.07801152,0.066180915
23532,ENG30-02264179-v,proizvesti (u zvanje),dodeliti koji akademski diploma ,0.022698468,0.014566731
23533,ENG30-02264397-v,"diplomirati,završiti",dobiti akademski zvanje po svršetak studija ,0.0025726683,0.003266936
23534,ENG30-02265560-v,"zadužiti,zaduživati",uneti šta kao dugovanje ,0.0057089385,0.00566121
23535,ENG30-02267989-v,"oduzeti,oduzimati,okupirati,popuniti,popunjavati,zahtevati,zaokupiti,zaokupljati,zauzeti,zauzimati",zahtevati ( vreme ili prostor ) ,0.019420065,0.030949555
23536,ENG30-02268351-v,"bacati,baciti,potrošiti,protraćiti,rasipati,spiskati,spiskavati,traćiti,trošiti",bez razmišljanje potrošiti ; bacati ,0.082509026,0.1737305
23537,ENG30-02269143-v,"čuvati,očuvati,prištedeti,sačuvati,štedeti,uštedeti",šta oprezno i skromno upotrebljavati ,0.019814542,0.0034119773
23538,ENG30-02278830-v,"čist prihod,čista zarada,profit",ostvariti dobit ; primati novac ili kakav materijalan dobit ,0.0026343889,0.007992603
23539,ENG30-02283716-v,"čuvati,držati,održavati,sačuvati,zadržati",na šta prava zadržati ,0.0067724963,0.012951709
23540,ENG30-02286204-v,"locirati,naći,pronaći",šta lokacija otkriti ; šta mesto odrediti ; pretraživanje ili ispitivanje otkriti ,4.6126268e-05,2.372973e-05
23541,ENG30-02288155-v,"gubiti,izgubiti","ne dobiti , odnosno ne zadobiti ",0.018607855,0.2704995
23542,ENG30-02291548-v,"neto prihodovati,neto uprihodovati,prihodovati,uprihodovati,zaraditi,zarađivati",šta kao neto-profit ostvariti ,0.017527003,0.023609098
23543,ENG30-02291708-v,"doneti,donositi,iznedriti",doneti ( putem kamata ) ,0.0709811,0.051777713
23544,ENG30-02292125-v,"dobijati,dobiti,koristiti se,okoristiti se,zadobijati,zadobiti,zaraditi,zarađivati",dobiti ,0.20230223,0.24065521
23545,ENG30-02293148-v,"dobijati,dobiti,izvlačiti,izvući,požeti,žeti",dobiti ili izvući ,0.10816802,0.1974105
23546,ENG30-02297664-a,"normalan,standardan,u duhu,uobičajen",koji jesam u sklad sa utvrđen jezički upotreba obrazovan izvoran govornik ,4.508101e-05,0.0012391779
23547,ENG30-02297966-a,"prihvatljiv,zadovoljavajući",za koji se smatrati da jesam u saglasje s prihvaćen upotreba ,0.0002859371,0.008779243
23548,ENG30-02298642-a,"nestandardan,neuobičajen",koji jesam standardan ,0.13812521,0.31659985
23549,ENG30-02298766-a,"neprihvatljiv,nezadovoljavajući",koji jesam u sklad sa standardan upotreba ,0.0003447581,0.021051751
23550,ENG30-02304507-v,"biti okupiran,biti zauzet,biti zauziman,padati,pasti",biti zarobiti ,0.19561157,0.19259949
23551,ENG30-02309165-v,"darivati,darovati,dati,davati,doneti,donositi,naneti,nanositi,poklanjati,pokloniti,predati,predavati,primeniti,primenjivati,pružati,pružiti,uručiti,uručivati,zadati,zadavati",fizički dati ili preneti ,0.067556895,0.037140846
23552,ENG30-02309374-v,"dati,davati,prepisati,prepisivati,primeniti,primenjivati",dati ( kao lek ) ,0.02528359,0.013851086
23553,ENG30-02310007-v,"poslati natrag,poslati nazad,slati natrag,slati nazad,vraćati,vratiti",vratiti ,0.23433761,0.2555544
23554,ENG30-02313906-v,"lišavati se,lišiti se,odreći se,odricati se",šta smanjiti ili ga se rešiti ; prestati ( kakav investicija ) posedovati ,0.0005921891,0.0011636909
23555,ENG30-02317661-v,"lišavati,lišiti,osiromašiti,osiromašivati",učiniti siromašnm ,0.15030393,0.15060623
23556,ENG30-02318648-v,obogatiti se,postati imućan ili bogat ,0.07981186,0.04834465
23557,ENG30-02319050-v,"čerupati,drati,očerupati,odrati,opljačkati,tražiti,zatražiti",koji odrati ( po pitanje cena ) ; za šta nerazuman cena tražiti ,0.0014877885,0.0044858195
23558,ENG30-02321046-v,"naplaćivati,naplatiti,potražiti,potraživati,zaračunati,zaračunavati",tražiti odrediti iznos kao naknada ,0.0035261614,0.0023288203
23559,ENG30-02337364-v,"kompjuterizirati,kompjuterizovati",obezbediti računar ,0.11092597,0.053651933
23560,ENG30-02343595-v,"darivati,darovati,dati,davati,poklanjati,pokloniti,posvetiti,predati,predavati,prineti kao žrtvu,žrtvovati",šta gubitak podneti ,0.07388088,0.089985125
23561,ENG30-02355596-v,"dobijati,dobiti,dostići,dostignuti,postići,postignuti,realizovati,steći,zadobijati,zadobiti,zaraditi,zarađivati",postignuti bod ili cilj ,0.30228937,0.16864508
23562,ENG30-02379528-v,"inicirati,početi,počinjati,pokrenuti,pokretati,preuzeti,preuzimati,primati,primiti,usvajati,usvojiti,započeti,započinjati","započeti rad ili delovanje u određenom kapacitet , na određenoj dužnost ili na određenom posao ",1.1877903e-05,1.9560464e-05
23563,ENG30-02380358-a,"sekvencijalan,serijski",koji se odnositi na sekvencijalan izvršavanje više operacija ,1.605856e-05,4.5825836e-05
23564,ENG30-02381495-a,"sličan,uporediv",( o reč ) koji izražavati blizak srodan značenje ,0.012987547,8.40358e-05
23565,ENG30-02381613-a,"sinoniman,zamenljiv",( o reč ) u dat kontekst jednako dobar reč kao neki drugi biti i u odnos na tu drugi ne menjati značenje i ton ceo izraz ,2.4029854e-05,3.0086546e-06
23566,ENG30-02381963-a,komplementaran,o reč ili tvrdnja koji jesam negacija jedan drugi ,0.0019470702,0.002079525
23567,ENG30-02382144-a,kontradiktoran,"o reč ili tvrdnja koji jesam takav da ne moći oba biti istinit , niti oba lažan ",0.0009009404,0.028318819
23568,ENG30-02382367-v,"abdicirati,dati ostavku,davati ostavku,manuti se,napuštati,napustiti,odustajati,odustati,predati,predavati,prepuštati,prepustiti",odustati od kakav pozicija ili se sa ona povući ,0.00030640472,0.0019199939
23569,ENG30-02382396-a,"oprečan,suprotan","o reč ili tvrdnja koji jesam takav da ne moći oba biti istinit , ali moći oba biti lažan ",0.0008540178,0.0051944214
23570,ENG30-02382572-a,"inkompatibilan,nekompatibilan,nesaglasan,neusaglasiv,oprečan,suprotni",o reč koji jesam takav da jesam jedan suprotstaviti drugi ,0.002857542,0.0012103289
23571,ENG30-02385153-v,"gubiti,izgubiti,padati,pasti",izgubiti kakavu pozicija ili moć ,0.056916207,0.061138168
23572,ENG30-02387034-v,"dresirati,iškolovati,izdresirati,obrazovati,obučavati,obučiti,osposobiti,osposobljavati,podučavati,podučiti,pripremati,pripremiti,školovati,spremati,spremiti,trenirati,upraviti,upravljati,usmeravati,usmeriti,vaspitati,vaspitavati",pripremiti ( neki ) za budući uloga ili dužnost ,0.0049387338,0.0038287367
23573,ENG30-02387910-v,"edukovati,iškolovati,obrazovati,podučavati,podučiti,školovati",podučavati u škola ili kao u škola ,0.00011327813,0.0004072531
23574,ENG30-02389815-v,družiti se,biti društven leptir ; mnogo se družiti ,0.001259448,0.0010309276
23575,ENG30-02391193-v,"dovesti na vlast,dovoditi na vlast,krunisati,ustoličavati,ustoličiti",postaviti monarh na presto ,0.006889648,0.009451556
